plotID,sampleID.x,uid.x,namedLocation.x,domainID.x,siteID.x,plotType.x,sampleCode.x,ligninSampleID.x,ligninSampleBarcode.x,collectDate.x,analysisDate.x,analyticalRepNumber.x,dryMass.x,digestVolume,foliarPhosphorusConc,foliarPotassiumConc,foliarCalciumConc,foliarMagnesiumConc,foliarSulfurConc,foliarManganeseConc,foliarIronConc,foliarCopperConc,foliarBoronConc,foliarZincConc,foliarPhosphorusQF,foliarPotassiumQF,foliarCalciumQF,foliarMagnesiumQF,foliarSulfurQF,foliarManganeseQF,foliarIronQF,foliarCopperQF,foliarBoronQF,foliarZincQF,remarks.x,laboratoryName.x,testMethod.x,analyzedBy.x,reviewedBy.x,dataQF.x,publicationDate.x,release.x,uid.y,namedLocation.y,domainID.y,siteID.y,plotType.y,sampleCode.y,ligninSampleID.y,ligninSampleBarcode.y,collectDate.y,analysisDate.y,analyticalRepNumber.y,dryMass.y,ligninPercent,cellulosePercent,measurementQF,accuracyQF,remarks.y,laboratoryName.y,testMethod.y,analyzedBy.y,reviewedBy.y,dataQF.y,publicationDate.y,release.y,uid,namedLocation,domainID,siteID,plotType,nlcdClass,geodeticDatum,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,samplingProtocolVersion,collectDate,aopCollectDate,samplingImpractical,subplotID,sampleType,samplingMethod,sampleID.y,sampleCode,sampleCondition,chlorophyllSampleID,chlorophyllSampleCode,chlorophyllSampleCondition,clipCellNumber,clipID,clipLength,clipWidth,percentCoverClip,toxicodendronPossible,vstTag,tagID,individualID,taxonID,scientificName,plantStatus,canopyPosition,canopyStatus,subsample1Height,subsample2Height,subsample3Height,crownPolygonID,crownPolygonConfidence,shapefileID,collectedBy,recordedBy,remarks,dataQF,publicationDate,release
BLAN_007,9bPqo9r3ZrOsn06XKPtJ1O0w+dNuMAVax80FA8RIrFk=,b1b78b86-1637-4407-bbfa-a318299b58dd,BLAN_007.basePlot.cfc,D02,BLAN,distributed,NA,9bPqo9r3ZrOsn06XKPtJ1O0w+dNuMAVaLeGwRDNLFjQ=,A00000162162,8/17/2020 16:15,12/9/2020,1,0.199,25,0.099,1.458,1.562,0.582,0.161,403.2,35.1,5.5,30.9,15.7,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20211222T020821Z,RELEASE-2022,e5c17bbb-d5c7-4e98-83fd-91e7090f5d68,BLAN_007.basePlot.cfc,D02,BLAN,distributed,NA,9bPqo9r3ZrOsn06XKPtJ1O0w+dNuMAVaLeGwRDNLFjQ=,A00000162162,8/17/2020 16:15,1/7/2021,1,0.498,12.36,19.81,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20211222T020821Z,RELEASE-2022,229c4543-23aa-490b-98ef-dc3deb31679d,BLAN_007.basePlot.cfc,D02,BLAN,distributed,deciduousForest,WGS84,39.085485,-77.969265,20.3,156.3,0.4,NEON.DOC.001024vH,8/17/2020 16:15,NA,OK,31,Woody individual,line launcher,9bPqo9r3ZrOsn06XKPtJ1O0w+dNuMAVax80FA8RIrFk=,NA,OK,9bPqo9r3ZrOsn06XKPtJ1O0w+dNuMAVabtGzH2Jhs7c=,B00000052152,OK,NA,NA,NA,NA,NA,NA,Y,10256,NEON.PLA.D02.BLAN.10256,LITU,Liriodendron tulipifera L.,OK,Full sun,true canopy,26.1,NA,NA,BLAN.10256.2020,medium,BLAN-2020-polygons,0000-0001-9247-047X,0000-0001-8122-5196,NA,NA,20211222T020821Z,RELEASE-2022
BLAN_009,9bPqo9r3ZrOq3upp1lwGu6FqYfZU7OXlh92mXC/2dY8=,11f0e2dd-29ce-4d1c-a16e-813ca901e402,BLAN_009.basePlot.cfc,D02,BLAN,distributed,NA,9bPqo9r3ZrOq3upp1lwGu6FqYfZU7OXlAGAjT5RCqVLmapnaxmEbbQ==,A00000162191,8/18/2020 15:20,12/9/2020,1,0.198,25,0.156,1.448,1.393,0.367,0.155,147.1,54.2,7.5,16.9,18.6,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20211222T020821Z,RELEASE-2022,66c012b6-663d-4fda-a79c-8975a5e028c6,BLAN_009.basePlot.cfc,D02,BLAN,distributed,NA,9bPqo9r3ZrOq3upp1lwGu6FqYfZU7OXlAGAjT5RCqVLmapnaxmEbbQ==,A00000162191,8/18/2020 15:20,1/7/2021,1,0.493,11.83,16.82,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20211222T020821Z,RELEASE-2022,eb8a4722-3936-416e-a6f9-072629802f02,BLAN_009.basePlot.cfc,D02,BLAN,distributed,deciduousForest,WGS84,39.086824,-77.95775,20.2,130.9,0.28,NEON.DOC.001024vH,8/18/2020 15:20,NA,OK,NA,Woody individual,line launcher,9bPqo9r3ZrOq3upp1lwGu6FqYfZU7OXlh92mXC/2dY8=,NA,OK,9bPqo9r3ZrOq3upp1lwGu6FqYfZU7OXljMsarNCOuwvP5YQ9Z9CNGw==,B00000052150,OK,NA,NA,NA,NA,NA,NA,Y,10580,NEON.PLA.D02.BLAN.10580,ACNEN,Acer negundo L. var. negundo,OK,Partially shaded,true canopy,10.9,NA,NA,BLAN.10580.2020,high,BLAN-2020-polygons,0000-0003-4806-3126,0000-0001-8122-5196,NA,NA,20211222T020821Z,RELEASE-2022
BLAN_009,9bPqo9r3ZrP7AUT7Q8T91mxoC1IfaFZdI34HPhUFrM4=,a881700a-eae9-405e-af5f-02b37c2271dc,BLAN_009.basePlot.cfc,D02,BLAN,distributed,NA,9bPqo9r3ZrP7AUT7Q8T91mxoC1IfaFZdYk0TomX31a4zyTyaIvytWg==,A00000162200,8/18/2020 18:15,12/9/2020,1,0.205,25,0.155,1.218,1.349,0.272,0.155,1422,71.1,11.4,32.4,33.5,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20211222T020821Z,RELEASE-2022,af936085-370c-4800-b48b-fd0d8c309e5a,BLAN_009.basePlot.cfc,D02,BLAN,distributed,NA,9bPqo9r3ZrP7AUT7Q8T91mxoC1IfaFZdYk0TomX31a4zyTyaIvytWg==,A00000162200,8/18/2020 18:15,1/7/2021,1,0.488,9.96,12.08,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20211222T020821Z,RELEASE-2022,eb8a4722-3936-416e-a6f9-072629802f02,BLAN_009.basePlot.cfc,D02,BLAN,distributed,deciduousForest,WGS84,39.086824,-77.95775,20.2,130.9,0.28,NEON.DOC.001024vH,8/18/2020 15:20,NA,OK,NA,Woody individual,line launcher,9bPqo9r3ZrOq3upp1lwGu6FqYfZU7OXlh92mXC/2dY8=,NA,OK,9bPqo9r3ZrOq3upp1lwGu6FqYfZU7OXljMsarNCOuwvP5YQ9Z9CNGw==,B00000052150,OK,NA,NA,NA,NA,NA,NA,Y,10580,NEON.PLA.D02.BLAN.10580,ACNEN,Acer negundo L. var. negundo,OK,Partially shaded,true canopy,10.9,NA,NA,BLAN.10580.2020,high,BLAN-2020-polygons,0000-0003-4806-3126,0000-0001-8122-5196,NA,NA,20211222T020821Z,RELEASE-2022
BLAN_011,9bPqo9r3ZrNEZ2H+pHHH8NcmiCQq4qj0u3qhz6NCPzs=,956daac6-bfd1-4764-bf8a-279db3b59854,BLAN_011.basePlot.cfc,D02,BLAN,distributed,NA,9bPqo9r3ZrNEZ2H+pHHH8NcmiCQq4qj0YvDiH/wfWm4j8c+VZjBUug==,A00000162158,8/25/2020 16:54,12/9/2020,1,0.196,25,0.133,1.283,1.191,0.353,0.21,31.9,40.4,9.3,38.5,11.3,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20211222T020821Z,RELEASE-2022,46f90e97-4707-4a14-aea1-42475f36fa39,BLAN_011.basePlot.cfc,D02,BLAN,distributed,NA,9bPqo9r3ZrNEZ2H+pHHH8NcmiCQq4qj0YvDiH/wfWm4j8c+VZjBUug==,A00000162158,8/25/2020 16:54,1/7/2021,1,0.469,10.31,18.31,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20211222T020821Z,RELEASE-2022,c37b237e-fb7b-4850-8fe2-901e7a290a52,BLAN_011.basePlot.cfc,D02,BLAN,distributed,deciduousForest,WGS84,39.087243,-77.974013,20.2,141,0.27,NEON.DOC.001024vH,8/25/2020 16:54,NA,OK,31,Woody individual,line launcher,9bPqo9r3ZrNEZ2H+pHHH8NcmiCQq4qj0u3qhz6NCPzs=,NA,OK,9bPqo9r3ZrNEZ2H+pHHH8NcmiCQq4qj0hyNV9l9cQ9yI5voEORAxhA==,B00000052065,OK,NA,NA,NA,NA,NA,NA,Y,10032,NEON.PLA.D02.BLAN.10032,FRAM2,Fraxinus americana L.,OK,Full sun,true canopy,24.5,NA,NA,BLAN.10032.2020,medium,BLAN-2020-polygons,0000-0001-9356-3117,0000-0001-8122-5196,NA,NA,20211222T020821Z,RELEASE-2022
BLAN_012,9bPqo9r3ZrMiGHXfrswEIgmv+ML0a8dZTvI2gujgxe8=,d09f740c-63ab-41ef-9dc0-fc7bb3064cb2,BLAN_012.basePlot.cfc,D02,BLAN,distributed,NA,9bPqo9r3ZrMiGHXfrswEIgmv+ML0a8dZUJAbeADFChU=,A00000162179,8/19/2020 18:36,12/9/2020,1,0.199,25,0.132,1.009,0.765,0.224,0.143,820.2,41.4,8.7,43.7,16.6,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20211222T020821Z,RELEASE-2022,4e599a52-f3e7-4c09-95dc-e85eb63f8450,BLAN_012.basePlot.cfc,D02,BLAN,distributed,NA,9bPqo9r3ZrMiGHXfrswEIgmv+ML0a8dZUJAbeADFChU=,A00000162179,8/19/2020 18:36,1/7/2021,1,0.476,12.78,13.01,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20211222T020821Z,RELEASE-2022,0b749a98-616b-4294-89a5-7f195144ee3d,BLAN_012.basePlot.cfc,D02,BLAN,distributed,deciduousForest,WGS84,39.082046,-77.961088,20.2,138.9,0.29,NEON.DOC.001024vH,8/19/2020 16:52,NA,OK,31,Woody individual,line launcher,9bPqo9r3ZrNzHA7Kw7BySfc/jNn+MFs4dePgWbonhMM=,NA,OK,9bPqo9r3ZrNzHA7Kw7BySfc/jNn+MFs4k2dpRWRXRP8Q2IUpO1odiw==,B00000052098,OK,NA,NA,NA,NA,NA,NA,Y,10387,NEON.PLA.D02.BLAN.10387,ACNEN,Acer negundo L. var. negundo,OK,Full sun,true canopy,8.9,NA,NA,BLAN.10387.2020,high,BLAN-2020-polygons,0000-0001-9356-3117,0000-0001-5623-6512,NA,NA,20211222T020821Z,RELEASE-2022
BLAN_012,9bPqo9r3ZrP7oftGRTVBmT4vZylFw1V5vRgTWRFQRAM=,76ce2224-eec1-477b-bad4-cd6cf43556ff,BLAN_012.basePlot.cfc,D02,BLAN,distributed,NA,9bPqo9r3ZrP7oftGRTVBmT4vZylFw1V5xMAZaBSQIjs=,A00000162029,8/19/2020 14:33,12/9/2020,1,0.199,25,0.137,1.151,4.622,0.373,0.18,213.3,67.1,6.5,62.1,8.6,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20211222T020821Z,RELEASE-2022,5b922ece-29b5-483a-9bc5-08ccb24343f1,BLAN_012.basePlot.cfc,D02,BLAN,distributed,NA,9bPqo9r3ZrP7oftGRTVBmT4vZylFw1V5xMAZaBSQIjs=,A00000162029,8/19/2020 14:33,1/7/2021,1,0.476,7.31,10.7,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20211222T020821Z,RELEASE-2022,0b749a98-616b-4294-89a5-7f195144ee3d,BLAN_012.basePlot.cfc,D02,BLAN,distributed,deciduousForest,WGS84,39.082046,-77.961088,20.2,138.9,0.29,NEON.DOC.001024vH,8/19/2020 16:52,NA,OK,31,Woody individual,line launcher,9bPqo9r3ZrNzHA7Kw7BySfc/jNn+MFs4dePgWbonhMM=,NA,OK,9bPqo9r3ZrNzHA7Kw7BySfc/jNn+MFs4k2dpRWRXRP8Q2IUpO1odiw==,B00000052098,OK,NA,NA,NA,NA,NA,NA,Y,10387,NEON.PLA.D02.BLAN.10387,ACNEN,Acer negundo L. var. negundo,OK,Full sun,true canopy,8.9,NA,NA,BLAN.10387.2020,high,BLAN-2020-polygons,0000-0001-9356-3117,0000-0001-5623-6512,NA,NA,20211222T020821Z,RELEASE-2022
BLAN_012,9bPqo9r3ZrNzHA7Kw7BySfc/jNn+MFs4dePgWbonhMM=,d3df03e1-0fab-4a51-beba-b099995d8a0f,BLAN_012.basePlot.cfc,D02,BLAN,distributed,NA,9bPqo9r3ZrNzHA7Kw7BySfc/jNn+MFs4yi3V5MPaj1zN2PjEJ5WEFw==,A00000162177,8/19/2020 16:52,12/9/2020,1,0.203,25,0.149,1.722,1.663,0.243,0.195,148,53,7.1,22.7,14.5,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20211222T020821Z,RELEASE-2022,2ac2090f-5a1f-4c6b-8a36-4e7fbcf0e4d7,BLAN_012.basePlot.cfc,D02,BLAN,distributed,NA,9bPqo9r3ZrNzHA7Kw7BySfc/jNn+MFs4yi3V5MPaj1zN2PjEJ5WEFw==,A00000162177,8/19/2020 16:52,1/7/2021,1,0.495,13.4,15.85,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20211222T020821Z,RELEASE-2022,0b749a98-616b-4294-89a5-7f195144ee3d,BLAN_012.basePlot.cfc,D02,BLAN,distributed,deciduousForest,WGS84,39.082046,-77.961088,20.2,138.9,0.29,NEON.DOC.001024vH,8/19/2020 16:52,NA,OK,31,Woody individual,line launcher,9bPqo9r3ZrNzHA7Kw7BySfc/jNn+MFs4dePgWbonhMM=,NA,OK,9bPqo9r3ZrNzHA7Kw7BySfc/jNn+MFs4k2dpRWRXRP8Q2IUpO1odiw==,B00000052098,OK,NA,NA,NA,NA,NA,NA,Y,10387,NEON.PLA.D02.BLAN.10387,ACNEN,Acer negundo L. var. negundo,OK,Full sun,true canopy,8.9,NA,NA,BLAN.10387.2020,high,BLAN-2020-polygons,0000-0001-9356-3117,0000-0001-5623-6512,NA,NA,20211222T020821Z,RELEASE-2022
BLAN_013,9bPqo9r3ZrOa30nrgrEjerphdnd0X4OsP7xRQKP2wbw=,0d3d511e-40ef-454f-8e1d-1d2cadd0860b,BLAN_013.basePlot.cfc,D02,BLAN,distributed,NA,9bPqo9r3ZrOa30nrgrEjerphdnd0X4OsnPtFfcm2fkc=,A00000162682,8/27/2020 14:39,12/9/2020,1,0.193,25,0.136,0.729,1.149,0.33,0.152,909.6,52.2,5.6,41.3,32,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20211222T020821Z,RELEASE-2022,cd9c3ed8-e37d-4b92-839e-7024b092047e,BLAN_013.basePlot.cfc,D02,BLAN,distributed,NA,9bPqo9r3ZrOa30nrgrEjerphdnd0X4OsnPtFfcm2fkc=,A00000162682,8/27/2020 14:39,1/7/2021,1,0.494,14.34,12.74,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20211222T020821Z,RELEASE-2022,90ec0d49-6dff-4a7f-838a-64f6603a55d3,BLAN_013.basePlot.cfc,D02,BLAN,distributed,deciduousForest,WGS84,39.080851,-77.96809,20.2,140.5,0.26,NEON.DOC.001024vH,8/27/2020 14:39,NA,OK,NA,Woody individual,line launcher,9bPqo9r3ZrOa30nrgrEjerphdnd0X4OsP7xRQKP2wbw=,NA,OK,9bPqo9r3ZrOa30nrgrEjerphdnd0X4Os8Jc7jfJhigc=,B00000052087,OK,NA,NA,NA,NA,NA,NA,Y,10535,NEON.PLA.D02.BLAN.10535,QURU,Quercus rubra L.,Other damage,Full sun,true canopy,26.4,NA,NA,BLAN.10535.2020,high,BLAN-2020-polygons,0000-0001-9247-047X,0000-0001-5623-6512,Leaf damage; unknown cause,NA,20211222T020821Z,RELEASE-2022
BLAN_015,9bPqo9r3ZrME3hfzDvbi+A7EgfyIPqFwLG5qtaSait8=,9be9beb5-09ff-45a5-92f5-f6e3d0134e06,BLAN_015.basePlot.cfc,D02,BLAN,distributed,NA,9bPqo9r3ZrME3hfzDvbi+A7EgfyIPqFwmm50Fsi/TvQkvQKjY7ahIg==,A00000162669,8/26/2020 14:31,12/9/2020,1,0.2,25,0.147,1,2.757,0.215,0.138,1776,40.6,8.3,46.6,127.5,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20211222T020821Z,RELEASE-2022,5597906a-7be5-4f2e-a490-72a454c31c17,BLAN_015.basePlot.cfc,D02,BLAN,distributed,NA,9bPqo9r3ZrME3hfzDvbi+A7EgfyIPqFwmm50Fsi/TvQkvQKjY7ahIg==,A00000162669,8/26/2020 14:31,1/7/2021,1,0.5,7.78,13.5,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20211222T020821Z,RELEASE-2022,d6b55fcb-6f63-4fae-b80b-1f6464a18b7c,BLAN_015.basePlot.cfc,D02,BLAN,distributed,deciduousForest,WGS84,39.087544,-77.954623,20.1,124.7,0.21,NEON.DOC.001024vH,8/26/2020 16:10,NA,OK,31,Woody individual,line launcher,9bPqo9r3ZrP+zSFhhx4qK2TeyFZAxVDYBjQSIOhrAFg=,NA,OK,9bPqo9r3ZrP+zSFhhx4qK2TeyFZAxVDYrtIODYOTBvE=,B00000052068,OK,NA,NA,NA,NA,NA,NA,Y,10646,NEON.PLA.D02.BLAN.10646,JUNI,Juglans nigra L.,OK,Full sun,true canopy,14.1,NA,NA,BLAN.10646.2020,high,BLAN-2020-polygons,0000-0001-9356-3117,0000-0001-8122-5196,NA,NA,20211222T020821Z,RELEASE-2022
BLAN_015,9bPqo9r3ZrP+zSFhhx4qK2TeyFZAxVDYBjQSIOhrAFg=,c91505ad-9087-48c8-8404-d8d07799daa4,BLAN_015.basePlot.cfc,D02,BLAN,distributed,NA,9bPqo9r3ZrP+zSFhhx4qK2TeyFZAxVDYBUJo+9A+ReI=,A00000162112,8/26/2020 16:10,12/9/2020,1,0.201,25,0.175,1.043,1.506,0.299,0.131,123.4,34.7,8,50.6,22.8,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20211222T020821Z,RELEASE-2022,9478bd94-9776-40ec-acbe-654783fa61de,BLAN_015.basePlot.cfc,D02,BLAN,distributed,NA,9bPqo9r3ZrP+zSFhhx4qK2TeyFZAxVDYBUJo+9A+ReI=,A00000162112,8/26/2020 16:10,1/7/2021,1,0.479,8.43,11.51,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20211222T020821Z,RELEASE-2022,d6b55fcb-6f63-4fae-b80b-1f6464a18b7c,BLAN_015.basePlot.cfc,D02,BLAN,distributed,deciduousForest,WGS84,39.087544,-77.954623,20.1,124.7,0.21,NEON.DOC.001024vH,8/26/2020 16:10,NA,OK,31,Woody individual,line launcher,9bPqo9r3ZrP+zSFhhx4qK2TeyFZAxVDYBjQSIOhrAFg=,NA,OK,9bPqo9r3ZrP+zSFhhx4qK2TeyFZAxVDYrtIODYOTBvE=,B00000052068,OK,NA,NA,NA,NA,NA,NA,Y,10646,NEON.PLA.D02.BLAN.10646,JUNI,Juglans nigra L.,OK,Full sun,true canopy,14.1,NA,NA,BLAN.10646.2020,high,BLAN-2020-polygons,0000-0001-9356-3117,0000-0001-8122-5196,NA,NA,20211222T020821Z,RELEASE-2022
BLAN_017,9bPqo9r3ZrPD7WLd/AplytxnXyUj1nC9jhOjzV0vxyQ=,fb85e83a-35cc-4b57-8c5f-9f9da040fdf5,BLAN_017.basePlot.cfc,D02,BLAN,distributed,NA,9bPqo9r3ZrPD7WLd/AplytxnXyUj1nC9yLf1QYme12o=,A00000162133,8/17/2020 18:35,12/9/2020,1,0.195,25,0.15,2.12,1.226,0.28,0.241,57.1,52.8,7.9,77.2,11.3,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20211222T020821Z,RELEASE-2022,4556351a-ff99-47df-9549-e56d10446822,BLAN_017.basePlot.cfc,D02,BLAN,distributed,NA,9bPqo9r3ZrPD7WLd/AplytxnXyUj1nC9yLf1QYme12o=,A00000162133,8/17/2020 18:35,1/7/2021,1,0.486,9.8,14.44,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20211222T020821Z,RELEASE-2022,fdd838d4-0b2a-432c-83a3-1636318c1d56,BLAN_017.basePlot.cfc,D02,BLAN,distributed,deciduousForest,WGS84,39.086353,-77.970992,20.3,144.2,0.54,NEON.DOC.001024vH,8/17/2020 17:46,NA,OK,31,Woody individual,line launcher,9bPqo9r3ZrOJJg0At4sPvXNcGU2Ut1rG5uPQwEei5FE=,NA,OK,9bPqo9r3ZrOJJg0At4sPvXNcGU2Ut1rGKJK1pGl8fRu9D5bSjWKzCQ==,B00000052148,OK,NA,NA,NA,NA,NA,NA,Y,10275,NEON.PLA.D02.BLAN.10275,FRAM2,Fraxinus americana L.,OK,Full sun,true canopy,28.9,NA,NA,BLAN.10275.2020,medium,BLAN-2020-polygons,0000-0001-9247-047X,0000-0001-8122-5196,NA,NA,20211222T020821Z,RELEASE-2022
BLAN_017,9bPqo9r3ZrOJJg0At4sPvXNcGU2Ut1rG5uPQwEei5FE=,b540f193-88da-4966-94ec-4ea6db7ad1ae,BLAN_017.basePlot.cfc,D02,BLAN,distributed,NA,9bPqo9r3ZrOJJg0At4sPvXNcGU2Ut1rGp1T42L/kg3dwvOjQ35HtvQ==,A00000162147,8/17/2020 17:46,12/9/2020,1,0.197,25,0.108,0.798,0.661,0.287,0.183,53.5,33.1,8.5,43.7,11.4,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20211222T020821Z,RELEASE-2022,2056b9bd-14e8-4925-af4e-203979fdc9e0,BLAN_017.basePlot.cfc,D02,BLAN,distributed,NA,9bPqo9r3ZrOJJg0At4sPvXNcGU2Ut1rGp1T42L/kg3dwvOjQ35HtvQ==,A00000162147,8/17/2020 17:46,1/7/2021,1,0.488,9.06,16.25,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20211222T020821Z,RELEASE-2022,fdd838d4-0b2a-432c-83a3-1636318c1d56,BLAN_017.basePlot.cfc,D02,BLAN,distributed,deciduousForest,WGS84,39.086353,-77.970992,20.3,144.2,0.54,NEON.DOC.001024vH,8/17/2020 17:46,NA,OK,31,Woody individual,line launcher,9bPqo9r3ZrOJJg0At4sPvXNcGU2Ut1rG5uPQwEei5FE=,NA,OK,9bPqo9r3ZrOJJg0At4sPvXNcGU2Ut1rGKJK1pGl8fRu9D5bSjWKzCQ==,B00000052148,OK,NA,NA,NA,NA,NA,NA,Y,10275,NEON.PLA.D02.BLAN.10275,FRAM2,Fraxinus americana L.,OK,Full sun,true canopy,28.9,NA,NA,BLAN.10275.2020,medium,BLAN-2020-polygons,0000-0001-9247-047X,0000-0001-8122-5196,NA,NA,20211222T020821Z,RELEASE-2022
BLAN_018,9bPqo9r3ZrM2xJAip+gnzWhauWCB2FhLumY5L69AbFA=,a28b5d81-0a7c-44c5-ac6b-051ec7687951,BLAN_018.basePlot.cfc,D02,BLAN,distributed,NA,9bPqo9r3ZrM2xJAip+gnzWhauWCB2FhLgEse2JOsmtY=,A00000162194,8/19/2020 13:07,12/9/2020,1,0.199,25,0.141,1.766,1.217,0.266,0.143,146,38.8,9.1,50.9,18.6,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20211222T020821Z,RELEASE-2022,4c3a194a-5094-4dfa-8a72-f91261619e98,BLAN_018.basePlot.cfc,D02,BLAN,distributed,NA,9bPqo9r3ZrM2xJAip+gnzWhauWCB2FhLgEse2JOsmtY=,A00000162194,8/19/2020 13:07,1/7/2021,1,0.472,9.01,10.05,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20211222T020821Z,RELEASE-2022,ea46416d-c502-46c1-8a8e-3e98a014cac2,BLAN_018.basePlot.cfc,D02,BLAN,distributed,deciduousForest,WGS84,39.081529,-77.962499,20.1,139.8,0.15,NEON.DOC.001024vH,8/19/2020 13:07,NA,OK,31,Woody individual,line launcher,9bPqo9r3ZrM2xJAip+gnzWhauWCB2FhLumY5L69AbFA=,NA,OK,9bPqo9r3ZrM2xJAip+gnzWhauWCB2FhLh0I7ZNRMNJA=,B00000052100,OK,NA,NA,NA,NA,NA,NA,Y,10445,NEON.PLA.D02.BLAN.10445,JUNI,Juglans nigra L.,OK,Full sun,true canopy,14.7,NA,NA,BLAN.10445.2020,high,BLAN-2020-polygons,0000-0002-1718-8623,0000-0001-9356-3117,NA,NA,20211222T020821Z,RELEASE-2022
